侥寸(ID),侥寸疙,瘤开疙,涝侥谅籍荐,谅侥谅籍荐,林瞒啊瓷咯何,客捞颇捞力傍咯何,愁捞规蜡公,馆妨悼拱涝厘啊瓷咯何,促惫绢皋春魄力傍咯何,拳厘角沥焊郴侩,绒公老沥焊郴侩,康诀矫埃郴侩,琶硅魄概蜡公,硅府绢橇府蜡公,硅崔辑厚胶蜡公,抗距规侥疙,柯扼牢抗距沥焊郴侩,权其捞瘤(URL),牢辟罚靛付农疙,牢辟罚靛付农困档,牢辟罚靛付农版档,牢辟罚靛付农客芭府,虐坷胶农蜡公,葛官老其捞刚飘蜡公,胶付飘坷歹蜡公,措钎皋春疙,侥寸惑怕
889673,秦尔悼怕帕,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,秦乔林,37.32445,127.981,138.992135,N,N,N,,脚痹
889687,基拱促规,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,134.15236,N,N,N,,脚痹
889831,馆棵覆乔磊讥 窜备酋脚痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,"乞老 11:00~23:00, 林富 11:30~23:00",N,N,Y,N,,,盔林 馆邦开,37.32271,127.9943,228.685673,N,N,N,,脚痹
900289,顶胶何措骂俺 盔林窜备痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,"乞老 11:00~20:00, 林富 10:00~20:00",N,N,Y,N,,http://tsbudae.com/?page_id=113,窜包傍盔,37.31814,127.9592,341.42863,N,N,N,,款康吝
901220,辣啊匙辫逛,碍盔档 盔林矫,14,0,N,N,N,N,Y,N,,,N,N,Y,N,,,盔林 馆邦开,37.32271,127.9943,366.177968,Y,N,N,,款康吝
905548,辣捞盒侥,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,厘固傍盔,37.34697,127.9307,333.922297,N,N,N,,款康吝
906037,凉档练惯,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,老夸老,概老 16:00~01:00,N,N,N,N,,https://joldojokbal.modoo.at,厘固傍盔,37.34697,127.9307,342.845804,N,N,N,,款康吝
907969,蕊诀焕促蓖秦厘惫,碍盔档 盔林矫,18,0,N,N,N,N,Y,N,,"概老 09:00~22:00, 老夸老 10:00~22:00",N,N,N,N,,,,,,,N,N,N,,款康吝
908213,价鞠阜惫荐,碍盔档 盔林矫,88,40,Y,N,N,N,Y,N,,概老 05:30~21:00,N,N,N,N,饭靛抛捞喉,https://songamm.modoo.at/,,,,,N,N,N,,款康吝
908644,逞滚盔辫逛,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,老夸老,乞老 08:00~20:00,N,N,N,N,饭靛抛捞喉,,盔林 馆邦开,37.32271,127.9943,344.842471,N,N,N,,款康吝
912426,措霸炼酒,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,Y,,"乞老 14:00~23:00, 林富 12:00~23:00",N,N,Y,傈拳抗距,饭靛抛捞喉,"https://daegejoa.modoo.at,http://www.instagram.com/love_for_snow_crab,http://blog.naver.com/daegejoa","辟傣厘 / 辟傣背啊矫厘 (1, 6老)",37.3803948,129.227051,142.145622,N,N,N,,款康吝
915431,窍内胶矫,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,Y,,,N,N,Y,N,,"http://instagram.com/hako_wonju,https://wonjuhako.modoo.at/",盔林茄瘤抛付颇农,37.33437,127.9354,606.996713,N,N,N,,款康吝
917415,肺旦俊胶橇饭家 包汲痢,碍盔档 盔林矫,0,0,N,Y,N,N,Y,N,老夸老,概老 10:00~18:00,N,N,N,傈拳抗距,,http://rodemes.modoo.at/,,,,,N,N,N,,款康吝
917546,具固弊赴,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,N,,概老 12:00~20:00,N,N,Y,N,饭靛抛捞喉,https://instagram.com/yummy__green,盔林 馆邦开,37.32271,127.9943,528.889049,N,N,N,,款康吝
917962,诜讷诟(固固固),碍盔档 盔林矫,0,0,Y,Y,N,N,Y,Y,,,N,N,N,傈拳抗距,饭靛抛捞喉,http://instagram.com/mimimi_wonju,盔林 馆邦开,37.32271,127.9943,150.29203,N,N,N,,款康吝
924186,合巩寸,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,N,陛夸老,,N,N,Y,傈拳抗距,饭靛抛捞喉,,盔林 馆邦开,37.32271,127.9943,363.179929,Y,Y,Y,,款康吝
924904,365 皋啊盒侥 365,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,盔林 馆邦开,37.32271,127.9943,366.177968,N,N,N,,款康吝
924918,没斥促规 盔林窜拌痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,岿夸老,概老 11:00~23:00,N,N,N,N,,"http://www.youngdabang.com/,http://www.instagram.com/youngdabang_no.1,http://www.facebook.com/youngdabang.kr",厘固傍盔,37.34697,127.9307,195.516392,N,N,N,,款康吝
928301,醚滴鉴措 窜拌痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,荐夸老,"概老 11:00~22:00, 绒侥 14:00~17:00",N,N,Y,N,饭靛抛捞喉,,盔林茄瘤抛付颇农,37.33437,127.9354,483.069987,N,N,N,,款康吝
929348,客敲措切,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 08:00~20:00,N,N,Y,N,饭靛抛捞喉,,秦乔林,37.32445,127.981,168.502774,Y,N,N,,款康吝
931816,捣涵遏,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,傈烹魂诀柳蕊季磐,37.37198,127.9298,647.332099,N,N,N,,款康吝
932680,父巢捞曼亮促,碍盔档 盔林矫,0,0,N,Y,Y,N,Y,N,,概老 09:30~22:00,N,N,N,傈拳抗距,,https://nicemeeting.modoo.at,悼匙氓规 胶隔甭九,37.320526,127.945453,277.091977,N,N,N,,款康吝
934984,夯缴坷氢练惯,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,Y,,概老 17:00~02:00,N,N,Y,傈拳抗距,饭靛抛捞喉,https://bonesim0810.modoo.at,侩荐榜拌邦,37.31864,127.9664,686.864375,N,N,N,,款康吝
935552,吝侥寸 辫荤何,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,Y,拳夸老,"概老 11:00~21:00, Time 15:00~17:00",N,N,N,傈拳抗距,饭靛抛捞喉,,盔林 馆邦开,37.32271,127.9943,619.304222,N,N,N,,款康吝
937081,蠢萍唱公笼,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,Y,老夸老,概老 11:30~21:00,N,N,Y,傈拳抗距,饭靛抛捞喉,http://pf.kakao.com/_lIXxnK,,,,,N,N,N,,款康吝
938089,辑盔绊氢何魔,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,182.652213,N,N,N,,款康吝
938099,牢积开傈备捞,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,Y,N,饭靛抛捞喉,,,,,,N,N,N,,款康吝
939271,绕捞匙 付疵户,碍盔档 盔林矫,0,0,Y,N,N,N,Y,N,老夸老,概老 10:00~21:00,N,N,Y,N,饭靛抛捞喉,,秦乔林,37.32445,127.981,254.398735,N,N,N,,款康吝
939479,酒府氢,碍盔档 盔林矫,0,0,Y,N,N,N,Y,Y,楷吝公绒,概老 11:30~21:30,N,N,N,傈拳抗距,饭靛抛捞喉,http://www.365food.com/arih,盔林茄瘤抛付颇农,37.33437,127.9354,398.857033,N,N,N,,款康吝
940685,拳肺惑雀 盔林 窜备痢,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,N,老夸老,"乞老 16:00~23:30, 林富 12:00~23:30",N,N,N,"傈拳抗距,柯扼牢抗距","匙捞滚 , 饭靛抛捞喉",https://hwarowonjudangu.modoo.at,窜包傍盔,37.31814,127.9592,269.42328,N,N,N,,款康吝
942616,青汗惑雀,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,概老 10:30~21:00,N,N,N,N,,,盔林茄瘤抛付颇农,37.33437,127.9354,712.743205,N,N,N,,脚痹
942680,欧措霸矫萍,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,脚痹
942696,疵呈,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,盔林茄瘤抛付颇农,37.33437,127.9354,849.441795,N,N,N,,脚痹
942767,咐榜漠惫荐,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,厘固傍盔,37.34697,127.9307,154.25713,N,N,N,,脚痹
943366,海捞农绢胶,碍盔档 盔林矫,0,0,Y,N,N,N,N,N,岿夸老,,N,N,N,N,,,盔林茄瘤抛付颇农,37.33437,127.9354,634.176998,N,N,N,,脚痹
943458,技磊概笼逛,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,康玫荤(盔林),37.35825,127.9618,607.159729,N,N,N,,脚痹
943517,矫棵墨其,碍盔档 盔林矫,0,0,Y,Y,N,N,N,Y,,,N,N,N,N,,,,,,,N,N,N,,脚痹
943841,窜拌户笼,碍盔档 盔林矫,0,0,N,N,N,N,N,N,岿夸老,概老 15:00~23:00,N,N,N,N,,,厘固傍盔,37.34697,127.9307,199.72476,N,N,N,,脚痹
943921,付捞何萍农 公角痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,,,,,N,N,N,,脚痹
943961,捞付飘24 巢盔林痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,盔林 倾宏剖,37.30801,127.925,891.418923,N,N,N,,脚痹
944038,弊笼啊磊,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,盔林氢背,37.33923,127.9491,632.552133,N,N,N,,脚痹
944043,圾矾靛霓付,碍盔档 盔林矫,0,0,Y,Y,N,N,N,Y,"老夸老, 傍绒老","乞老 10:30~20:00, 配夸老 10:30~19:00",N,N,N,N,,,侩荐榜拌邦,37.31864,127.9664,736.941875,N,N,N,,脚痹
944048,健阂捞哆疤催,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,傈烹魂诀柳蕊季磐,37.37198,127.9298,841.886296,N,N,N,,脚痹
944364,歹海捞目胶歹琉,碍盔档 盔林矫,0,0,Y,Y,N,N,N,Y,,"乞老 11:00~21:00, 林富 10:00~22:00",N,N,N,N,,,,,,,N,Y,Y,,脚痹
944653,康悼侥寸,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,174.355,N,N,N,,脚痹
944659,勒明妇辫逛,碍盔档 盔林矫,0,0,N,Y,N,N,N,N,,"乞老 07:30~19:00, 配夸老 07:30~17:30",N,N,Y,傈拳抗距,,,盔林矫赋吝居档辑包,37.32656,127.9539,606.022515,N,N,N,,脚痹
944663,柳楼蹲蹲捞辫逛,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,Y,,"乞老 08:00~22:00, 傍绒老 08:00~20:00",N,N,N,傈拳抗距,,"https://blog.naver.com/7448777,http://www.instagram.com/moosikhye",盔林茄瘤抛付颇农,37.33437,127.9354,942.630777,N,N,N,,款康吝
944666,墨其巩垫,碍盔档 盔林矫,0,0,N,N,N,N,N,N,老夸老,"乞老 10:00~20:00, 配夸老 10:00~20:00",N,N,Y,N,,,盔林茄瘤抛付颇农,37.33437,127.9354,412.698308,N,N,N,,脚痹
944873,脚腊啊,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,窜包傍盔,37.31814,127.9592,387.516465,N,N,N,,脚痹
944943,宏饭靛105,碍盔档 盔林矫,0,0,N,Y,N,N,N,N,,概老 09:00~23:00,N,N,N,傈拳抗距,,,窜包傍盔,37.31814,127.9592,244.960766,N,N,N,,脚痹
944975,墨其农覆,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,窜包傍盔,37.31814,127.9592,192.867616,N,N,N,,脚痹
945166,肺肺匙,碍盔档 盔林矫,0,0,N,Y,N,N,N,N,,概老 11:00~18:00,N,N,Y,N,,,秦乔林,37.32445,127.981,147.747521,N,N,N,,脚痹
945387,捞冕豪牢积摹挪 盔林窜包痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,岿夸老,概老 13:00~00:00,N,N,N,N,,,窜包傍盔,37.31814,127.9592,603.51698,N,N,N,,脚痹
945543,脚概霓捞 催惯,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,窜包傍盔,37.31814,127.9592,130.515666,N,N,N,,脚痹
945554,捞昏配胶飘 盔林扁诀档矫痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,概老 09:00~21:00,N,N,Y,N,,,,,,,N,Y,Y,,脚痹
945562,捧芥敲饭捞胶 盔林扁诀档矫胶鸥技红痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,概老 09:00~23:00,N,N,N,N,,,,,,,N,N,N,,脚痹
945694,荐篮墨其,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,237.556135,N,N,N,,脚痹
945702,快府且概侗汉捞 盔林扁诀档矫痢,碍盔档 盔林矫,0,0,Y,N,N,N,N,N,,概老 11:00~21:00,N,N,Y,N,,,,,,,N,Y,Y,,脚痹
946034,崔弊遏,碍盔档 盔林矫,0,0,N,N,N,N,N,N,傍绒老,乞老 12:00~18:00,N,N,N,傈拳抗距,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,534.647883,N,N,N,,脚痹
946133,辣明,碍盔档 盔林矫,0,0,Y,Y,N,N,N,Y,老夸老,,N,N,Y,傈拳抗距,,,盔林茄瘤抛付颇农,37.33437,127.9354,656.126671,N,N,N,,脚痹
946398,弊巢磊狼部摹,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,窜包傍盔,37.31814,127.9592,230.246035,N,N,N,,脚痹
946472,侥荤矫埃,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,盔林 馆邦开,37.32271,127.9943,430.505958,N,N,N,,脚痹
946545,公瘤俺盒侥 怕厘痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,脚痹
946598,器欺墨其,碍盔档 盔林矫,0,0,Y,Y,N,N,N,N,拳夸老,,N,N,Y,N,,,侩荐榜拌邦,37.31864,127.9664,736.941875,N,N,N,,脚痹
946609,傍瞒 盔林扁诀档矫痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,概老 07:00~22:00,N,N,N,N,,,,,,,N,N,N,,脚痹
946642,哪器令目乔 盔林吝居痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,概老 07:30~21:00,N,N,N,N,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,79.905666,N,N,N,,脚痹
946684,蔓焊府客龋滴苞磊傍厘,碍盔档 盔林矫,0,0,Y,Y,N,N,N,Y,,概老 09:00~21:00,N,N,N,傈拳抗距,,,,,,,N,N,N,,脚痹
946688,敲饭捞飘,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,脚痹
946981,夯档矫遏 盔林扁诀档矫痢,碍盔档 盔林矫,0,0,N,N,N,N,N,Y,"林富, 傍绒老","乞老 09:30~19:30, 配夸老 09:30~14:00",N,N,Y,傈拳抗距,,,,,,,N,N,N,,脚痹
947122,青汗茄侥寸,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,脚痹
947277,汗淬,碍盔档 盔林矫,0,0,Y,Y,N,N,N,Y,,"林富 11:00~22:00, 傍绒老 11:00~22:00",N,N,N,傈拳抗距,,,,,,,N,N,N,,脚痹
947540,茄苛笼,碍盔档 盔林矫,0,0,Y,Y,N,N,N,Y,,,N,N,N,傈拳抗距,,,,,,,N,N,N,,脚痹
947616,朝节墨其 盔林窜拌痢,碍盔档 盔林矫,0,0,N,N,N,N,N,Y,,概老 10:00~20:00,N,N,Y,N,,,厘固傍盔,37.34697,127.9307,200.818339,N,N,N,,脚痹
947716,技牢飘捍盔厘肥侥厘,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,秦乔林,37.32445,127.981,550.818497,N,N,N,,脚痹
947718,剑俊氢扁,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,脚痹
948107,叼绢付捞喉风,碍盔档 盔林矫,0,0,N,Y,N,N,N,N,,,N,N,N,傈拳抗距,,,,,,,N,N,N,,脚痹
948178,辨漫笼,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,454.82452,N,N,N,,脚痹
948201,剑,碍盔档 盔林矫,0,0,Y,Y,N,N,N,Y,,,N,N,N,傈拳抗距,,,窜包傍盔,37.31814,127.9592,383.552161,N,N,N,,脚痹
948268,墨其烽促,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,盔林氢背,37.33923,127.9491,258.833283,N,N,N,,脚痹
948291,盲框弊捞惑狼酒抚促框,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,厘固傍盔,37.34697,127.9307,162.802063,N,N,N,,脚痹
948704,巩老茄快锰 坷农骇府痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,脚痹
948736,坷疵,碍盔档 盔林矫,0,0,Y,Y,N,N,N,Y,,概老 09:00~21:00,N,N,N,N,,,,,,,N,N,N,,脚痹
949003,汲锐漫笼,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,103.166645,N,N,N,,脚痹
949076,坷汗厘漠惫荐,碍盔档 盔林矫,0,0,N,N,N,N,N,N,老夸老,,N,N,N,N,,,秦乔林,37.32445,127.981,179.969532,N,N,N,,脚痹
949170,催惯绷绰没斥 扁诀档矫痢,碍盔档 盔林矫,0,0,Y,N,N,N,Y,Y,老夸老,概老 17:00~00:00,N,N,N,N,,"http://www.odr.kr/ML40z9,https://instagram.com/enterprise_city_dakbal?igshid=ef9ydi1klgly",,,,,N,N,N,,款康吝
949298,碍函健阂备捞,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,豪魂悼 籍阂谅惑,37.34286,127.9672,852.183813,N,N,N,,款康吝
949319,家扼侥寸&目乔,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,脚痹
949321,筋叼,碍盔档 盔林矫,0,0,N,Y,N,N,N,N,陛夸老,,N,N,N,N,,,盔林矫赋吝居档辑包,37.32656,127.9539,900.139534,N,N,N,,脚痹
949547,霖侥寸 馆邦痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,概老 09:00~21:00,N,N,N,N,,,豪魂悼 籍阂谅惑,37.34286,127.9672,672.668639,N,N,N,,脚痹
949695,目乔牢叼绊,碍盔档 盔林矫,0,20,N,N,N,N,Y,N,,概老 10:00~23:00,N,N,Y,N,,http://coffeeindigo.modoo.at,傈烹魂诀柳蕊季磐,37.37198,127.9298,655.332497,N,N,N,,款康吝
949819,价绢胶鸥,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,"乞老 15:00~24:00, 林富 12:00~24:00",N,N,N,N,,,窜包傍盔,37.31814,127.9592,272.24919,N,N,N,,脚痹
949832,牢沥促规,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,豪魂悼寸埃瘤林,37.34553,127.9583,321.554019,N,N,N,,脚痹
949911,胶啪官捞,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,康玫荤(盔林),37.35825,127.9618,516.390065,N,N,N,,脚痹
950397,青款促规,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,189.973354,N,N,N,,脚痹
950421,秦岿尔,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,傈烹魂诀柳蕊季磐,37.37198,127.9298,248.326413,N,N,N,,脚痹
950806,父岿沥,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,概老 11:00~19:00,N,N,N,傈拳抗距,,,豪魂悼 籍阂谅惑,37.34286,127.9672,672.668639,N,N,N,,脚痹
951321,没沥阜惫荐,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,Y,N,,,"辟傣厘 / 辟傣背啊矫厘 (1, 6老)",37.3803948,129.227051,235.223146,N,N,N,,款康吝
951330,茄蝴目乔&侥荤,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,脚痹
951545,风具,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,概老 09:00~21:00,N,N,N,N,,,盔林茄瘤抛付颇农,37.33437,127.9354,389.005472,N,N,N,,脚痹
951616,磊淬摹挪 盔林窜备痢,碍盔档 盔林矫,0,0,N,Y,N,N,N,N,,概老 17:00~02:00,N,N,N,N,,,盔林矫赋吝居档辑包,37.32656,127.9539,710.556262,N,N,N,,脚痹
951702,拳夸老,碍盔档 盔林矫,0,0,N,Y,N,N,N,N,,概老 11:00~22:00,N,N,N,N,,,,,,,N,N,N,,脚痹
951717,悼青栏肺,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,335.316579,N,N,N,,脚痹
951816,快啊催催格混催哎厚 酒甸痢,碍盔档 盔林矫,0,0,N,Y,N,N,N,N,,概老 17:00~02:00,N,N,N,傈拳抗距,,,窜包傍盔,37.31814,127.9592,240.806077,N,N,N,,脚痹
951910,伎泛配目乔 盔林父措傍盔痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,盔林茄瘤抛付颇农,37.33437,127.9354,654.800401,N,N,N,,脚痹
951919,空颊乔磊 盔林痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,496.20159,N,N,N,,脚痹
952258,痹檬逛,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,概老 11:00~22:00,N,N,Y,N,,,,,,,N,N,N,,脚痹
952313,乔农葱官胶南 盔林痢,碍盔档 盔林矫,0,0,Y,N,N,N,N,Y,老夸老,,N,N,Y,傈拳抗距,,,盔林茄瘤抛付颇农,37.33437,127.9354,583.509827,N,N,N,,脚痹
952367,巢概盒侥,碍盔档 盔林矫,0,0,N,N,N,N,N,N,老夸老,概老 11:30~22:00,N,N,Y,N,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,327.176621,N,N,N,,脚痹
952453,尔捞匙部付辫逛,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,312.920921,N,N,N,,脚痹
952521,快府且概侗汉捞 盔林公角痢,碍盔档 盔林矫,0,0,Y,N,N,N,N,N,,概老 11:00~21:00,N,N,N,N,,,盔林茄瘤抛付颇农,37.33437,127.9354,539.1624,N,Y,Y,,脚痹
952535,操宏扼部 健阂滴付府摹挪 盔林酋脚窜包痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,秦乔林,37.32445,127.981,228.795992,N,N,N,,脚痹
952569,茄基胶农赴榜橇,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,厘固傍盔,37.34697,127.9307,623.349261,N,N,N,,脚痹
952639,吝侥寸,碍盔档 盔林矫,0,0,N,Y,N,N,N,N,,概老 10:00~22:00,N,N,N,N,,,盔林 馆邦开,37.32271,127.9943,549.624315,N,N,N,,脚痹
952769,费矾客,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,厘固傍盔,37.34697,127.9307,230.424264,N,N,N,,脚痹
952783,空芒丹逛&空芒惫逛,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,脚痹
952814,橇珐农滚芭 盔林公角痢,碍盔档 盔林矫,0,0,N,Y,N,N,N,N,,概老 11:00~21:00,N,N,Y,傈拳抗距,,,盔林茄瘤抛付颇农,37.33437,127.9354,483.07023,N,N,N,,脚痹
953397,颇胶鸥技尝&喇胶滚芭,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,,,,,N,N,N,,脚痹
953412,肚官扁矩狐扼贿府磺,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,"傈拳抗距,柯扼牢抗距",匙捞滚,,窜包傍盔,37.31814,127.9592,372.769412,N,Y,Y,,脚痹
953652,匡促啊眶促啊酒,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,盔林氢背,37.33923,127.9491,591.824577,N,N,N,,脚痹
953679,傍蜡林规,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,脚痹
954008,喊罗操固,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,秦乔林,37.32445,127.981,222.681661,N,N,N,,脚痹
954195,没俊馆窍促,碍盔档 盔林矫,0,0,Y,Y,N,N,N,Y,岿夸老,"乞老 11:00~18:00, 林富 11:00~17:00",N,N,N,N,,,,,,,N,N,N,,脚痹
954396,蕊诀怕扁魂阜惫荐,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,概老 11:00~20:30,N,N,N,N,,,盔林 倾宏剖,37.30801,127.925,534.001498,N,N,N,,脚痹
954429,沥啊拌 催格混备捞 酋脚2龋痢,碍盔档 盔林矫,0,0,N,Y,N,N,N,N,,乞老 17:00~23:00,N,N,N,傈拳抗距,,,秦乔林,37.32445,127.981,166.508864,N,N,N,,脚痹
954812,橇饭击靛,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,盔林茄瘤抛付颇农,37.33437,127.9354,425.155173,N,N,N,,脚痹
955028,撤逛广贱,碍盔档 盔林矫,0,0,Y,Y,N,N,N,Y,老夸老,,N,N,N,傈拳抗距,,,秦乔林,37.32445,127.981,1.935675,N,N,N,,脚痹
955116,全尼且概胶配绢 俺款痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,豪魂悼寸埃瘤林,37.34553,127.9583,686.442662,N,N,N,,脚痹
955514,俊掸墨其,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,盔林矫赋吝居档辑包,37.32656,127.9539,722.898052,N,N,N,,脚痹
955521,弥啊匙康剧帕 公角痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,脚痹
955820,茄快蚌芒备促,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,盔林矫赋吝居档辑包,37.32656,127.9539,891.861132,N,N,N,,脚痹
955882,付捞击靛困摹,碍盔档 盔林矫,0,0,N,Y,N,N,Y,N,老夸老,概老 10:00~20:00,N,N,N,傈拳抗距,,http://instagram.com/mysandwich_delicatessen,厘固傍盔,37.34697,127.9307,429.115771,N,N,N,,款康吝
955983,绊扁积阿,碍盔档 盔林矫,0,0,Y,Y,N,N,N,N,,概老 11:30~23:30,N,N,N,傈拳抗距,,,秦乔林,37.32445,127.981,151.301921,N,N,N,,脚痹
